x_roll, y_pitch, z_yaw
8.07, 24.36, -62.25
8.27, 23.04, -61.46
8.11, 22.07, -61.16
7.49, 21.39, -60.93
6.65, 20.58, -61.79
6.05, 21.3, -63.19
5.77, 23.62, -63.6
5.2, 25.52, -64.1
4.36, 25.58, -64.71
4.11, 27.11, -65.28
4.27, 27.44, -65.82
4.85, 25.66, -65.51
4.74, 23.25, -66.11
4.41, 21.99, -67.33
3.89, 21.29, -67.21
3.23, 21.39, -67.61
3.28, 22.94, -67.04
3.89, 24.68, -66.81
3.51, 26.06, -65.8
4.33, 26.68, -64.86
5.35, 26.5, -64.39
5.82, 25.1, -63.43
5.39, 24.42, -63.49
4.46, 23.71, -63.76
3.82, 23.63, -63.45
3.63, 24.43, -63.18
3.82, 26.2, -63.39
3.85, 26.58, -63.14
4.27, 26.69, -62.99
5.38, 26.52, -61.64
4.96, 23.26, -60.99
4.59, 20.63, -61.05
4.34, 21.27, -61.22
4.53, 22.58, -61.0
5.25, 23.6, -60.28
5.33, 24.78, -61.04
5.46, 26.77, -61.22
5.66, 27.31, -60.33
6.44, 26.34, -59.08
6.42, 24.43, -58.94
5.92, 21.86, -58.47
5.49, 20.92, -58.4
5.42, 21.92, -57.61
5.9, 22.87, -57.07
5.88, 23.49, -56.52
5.93, 25.18, -56.51
6.56, 27.07, -56.03
7.23, 27.78, -54.98
7.87, 27.0, -53.7
7.55, 25.33, -53.24
6.63, 25.56, -53.0
5.94, 26.63, -53.39
5.69, 26.68, -53.74
6.0, 26.86, -53.15
6.66, 27.98, -52.78
7.52, 27.63, -51.79
7.38, 25.82, -52.09
6.21, 24.72, -52.23
5.48, 24.76, -52.54
5.0, 26.04, -52.8
4.96, 27.11, -53.59
5.19, 28.06, -53.98
5.62, 28.34, -53.74
6.23, 27.55, -53.43
5.96, 25.22, -53.65
5.29, 23.37, -54.25
4.81, 22.7, -54.68
4.71, 23.45, -54.75
4.66, 24.29, -54.72
4.43, 24.73, -54.75
4.44, 25.95, -55.28
4.82, 27.29, -55.82
5.18, 27.28, -55.14
5.86, 26.09, -54.15
5.72, 23.23, -53.8
5.26, 21.45, -54.07
5.34, 21.97, -54.25
5.68, 22.99, -53.73
5.88, 23.01, -53.95
5.74, 23.29, -53.89
5.54, 25.16, -54.32
5.51, 27.02, -54.34
5.7, 27.52, -54.13
5.89, 26.58, -53.3
6.08, 25.91, -52.91
6.6, 25.08, -52.8
7.41, 24.61, -52.16
8.18, 24.88, -51.33
8.95, 24.84, -50.41
9.37, 25.7, -49.46
9.17, 25.16, -49.34
8.45, 24.98, -49.77
7.78, 25.83, -49.61
6.89, 25.67, -49.82
5.83, 24.97, -50.82
5.27, 25.22, -51.24
4.92, 26.22, -52.0
5.34, 26.41, -51.68
5.34, 25.63, -51.59
5.56, 24.93, -51.04
6.07, 25.26, -50.8
6.66, 25.15, -50.88
7.03, 22.76, -50.63
6.8, 21.25, -50.66
6.89, 22.29, -50.94
7.11, 23.42, -51.3
7.05, 22.94, -51.46
6.53, 23.29, -52.42
5.63, 24.13, -53.23
4.96, 24.7, -54.21
4.07, 24.1, -55.55
3.09, 22.53, -56.78
2.64, 22.49, -57.62
2.53, 23.41, -57.93
2.24, 23.12, -58.95
2.55, 21.72, -59.33
2.84, 21.18, -59.41
3.16, 21.14, -60.04
3.78, 20.7, -59.77
4.11, 20.67, -59.39
4.25, 20.78, -60.21
5.0, 21.49, -60.32
5.75, 23.55, -60.29
6.19, 25.04, -60.34
5.94, 24.27, -61.98
5.69, 24.5, -62.68
5.35, 24.75, -64.01
4.85, 24.85, -64.78
4.14, 24.89, -66.22
3.28, 24.85, -68.25
3.06, 24.37, -68.71
3.55, 24.82, -68.2
3.47, 24.86, -68.81
4.07, 23.47, -67.88
4.81, 22.23, -67.89
5.17, 19.79, -66.83
5.46, 18.42, -66.71
5.08, 18.62, -67.44
4.4, 19.18, -67.17
4.06, 19.4, -66.35
3.76, 20.71, -66.46
3.58, 21.26, -65.61
3.94, 22.31, -64.95
4.26, 22.56, -65.06
4.53, 22.34, -64.35
4.9, 22.96, -64.47
5.17, 22.27, -64.15
5.13, 21.39, -63.98
6.01, 20.8, -63.18
6.13, 19.97, -62.59
5.77, 19.32, -62.71
6.05, 19.48, -63.0
6.24, 20.86, -63.27
5.98, 21.9, -64.17
5.7, 21.17, -65.09
5.55, 22.06, -65.88
5.5, 23.21, -66.22
5.6, 22.64, -67.24
5.4, 21.8, -67.58
5.13, 22.12, -68.2
5.64, 23.83, -68.06
5.69, 24.16, -68.22
5.41, 23.02, -68.34
5.25, 23.19, -68.22
5.48, 24.83, -68.45
5.76, 26.32, -67.33
5.96, 26.54, -66.09
6.22, 26.65, -64.87
6.31, 27.12, -63.63
6.28, 26.66, -62.53
6.25, 24.51, -61.63
6.15, 22.48, -60.81
6.33, 21.91, -60.1
6.34, 22.4, -59.89
6.17, 22.58, -59.54
6.02, 23.45, -60.95
6.17, 24.91, -61.13
6.38, 25.38, -61.9
6.7, 25.27, -62.83
6.92, 24.98, -63.39
7.1, 24.3, -63.94
7.32, 23.8, -64.24
7.33, 23.06, -63.41
7.53, 23.21, -63.45
7.71, 23.64, -63.76
7.68, 24.03, -63.79
7.49, 24.22, -62.9
7.11, 24.9, -62.06
6.26, 25.21, -62.27
5.46, 24.73, -61.81
4.73, 24.48, -60.86
4.3, 24.7, -60.08
3.92, 24.32, -59.69
3.66, 23.6, -59.51
3.51, 22.67, -59.04
3.55, 22.31, -58.64
3.79, 22.18, -59.24
4.23, 22.22, -59.9
4.85, 22.79, -60.83
5.71, 23.69, -61.05
6.68, 25.05, -60.74
7.8, 26.43, -61.01
8.41, 26.98, -61.38
8.58, 28.14, -62.84
7.77, 28.81, -63.09
6.08, 28.22, -63.51
4.64, 27.15, -64.01
3.97, 26.3, -64.91
3.89, 25.64, -64.51
4.37, 25.57, -64.68
5.25, 26.02, -63.88
6.39, 26.63, -63.17
7.47, 27.67, -62.03
8.26, 28.43, -60.57
8.5, 28.07, -60.09
8.0, 26.47, -60.28
7.14, 24.63, -60.48
6.85, 23.47, -60.73
6.85, 23.17, -60.96
7.03, 23.7, -61.33
7.58, 25.18, -61.7
8.22, 27.02, -62.14
8.47, 28.6, -62.79
7.61, 29.5, -63.32
5.89, 29.07, -64.33
4.93, 28.7, -64.81
4.82, 28.31, -65.08
5.62, 27.89, -65.04
6.96, 28.27, -64.51
7.96, 28.96, -63.45
8.28, 28.59, -62.64
8.22, 26.81, -61.6
7.88, 24.43, -61.2
7.56, 22.72, -60.21
7.51, 21.78, -60.13
7.67, 21.15, -59.79
8.06, 22.11, -59.52
8.25, 23.24, -59.78
8.91, 24.98, -59.98
9.94, 27.42, -60.16
10.85, 29.89, -60.06
10.59, 30.2, -60.33
8.89, 28.67, -62.16
7.03, 26.5, -63.11
5.79, 24.48, -64.16
4.99, 22.99, -65.13
4.66, 22.19, -64.9
5.51, 22.87, -64.33
5.72, 22.96, -63.77
6.11, 22.65, -63.37
5.96, 22.39, -62.78
5.81, 23.6, -62.15
5.87, 23.17, -61.55
5.8, 22.3, -60.65
5.86, 21.62, -60.06
6.12, 23.85, -59.67
6.14, 23.81, -59.42
6.02, 23.26, -58.98
5.81, 22.78, -58.55
6.83, 24.06, -57.55
6.47, 24.21, -57.25
5.97, 23.28, -57.06
6.26, 23.92, -56.68
6.19, 23.28, -56.22
6.17, 24.4, -56.15
6.38, 24.71, -56.32
6.02, 24.43, -56.72
6.52, 25.26, -56.63
6.65, 26.12, -56.88
6.64, 26.27, -57.01
6.54, 26.1, -57.35
6.32, 25.85, -57.45
6.19, 25.97, -57.47
6.38, 24.32, -58.24
6.12, 24.74, -58.2
6.4, 24.48, -58.46
6.07, 23.65, -57.89
6.31, 24.49, -57.68
6.43, 23.68, -57.2
6.2, 24.12, -57.34
7.36, 24.96, -57.0
5.85, 25.15, -57.47
7.53, 25.94, -56.57
6.34, 25.9, -57.0
6.92, 26.54, -56.95
6.39, 27.63, -57.46
7.01, 27.13, -57.04
6.45, 27.41, -57.3
7.82, 27.75, -56.82
6.13, 26.89, -57.62
7.2, 26.57, -57.24
6.55, 26.18, -58.35
6.66, 24.94, -58.26
6.31, 25.39, -58.7
6.84, 25.2, -57.94
6.22, 25.45, -57.75
7.24, 26.7, -57.65
6.2, 26.47, -58.03
7.23, 27.45, -58.03
6.55, 27.35, -58.18
6.28, 27.75, -58.46
6.43, 27.94, -58.57
6.83, 28.65, -59.36
6.36, 28.07, -59.53
6.86, 28.74, -59.45
6.47, 27.94, -59.91
6.36, 27.81, -59.67
6.64, 27.15, -59.47
5.38, 26.45, -60.87
7.03, 26.63, -59.9
5.49, 26.49, -60.87
6.99, 26.82, -59.97
7.25, 26.94, -59.27
6.35, 26.95, -59.65
7.46, 27.58, -60.0
6.16, 27.64, -61.09
7.02, 27.54, -60.88
6.44, 28.18, -61.23
6.79, 28.05, -62.23
6.32, 27.73, -62.02
6.6, 27.95, -62.39
6.21, 27.02, -62.71
6.5, 27.95, -62.49
6.47, 26.85, -62.86
5.67, 26.51, -62.95
6.95, 27.15, -61.61
5.7, 26.55, -61.68
7.07, 27.51, -60.53
7.35, 27.95, -60.78
6.17, 28.27, -61.21
7.63, 29.06, -61.02
6.26, 28.95, -61.83
6.76, 29.47, -61.69
6.46, 30.37, -62.1
6.77, 30.5, -62.05
6.23, 29.75, -62.38
6.77, 30.91, -61.9
6.53, 29.59, -61.91
6.37, 28.92, -61.96
6.98, 27.74, -62.28
6.28, 26.15, -63.37
7.11, 25.44, -62.1
6.15, 21.95, -61.89
5.83, 19.24, -61.01
5.21, 14.3, -60.35
5.61, 10.26, -58.5
4.62, 3.79, -57.04
4.21, -1.5, -55.04
4.33, -3.6, -53.06
4.61, -5.46, -50.9
4.42, -7.95, -48.94
3.6, -11.9, -46.86
2.73, -15.66, -45.08
2.45, -18.44, -43.64
2.44, -19.91, -42.37
2.77, -20.37, -41.28
3.42, -20.03, -40.05
3.75, -19.3, -39.46
4.03, -14.95, -37.71
3.73, -7.66, -37.0
3.93, 2.03, -36.03
4.19, 14.44, -37.46
6.2, 26.65, -38.56
7.94, 38.3, -40.06
9.49, 47.0, -41.86
11.2, 52.17, -42.98
11.56, 53.49, -44.78
11.18, 51.04, -47.06
10.17, 47.18, -49.87
8.6, 40.79, -52.32
6.81, 32.75, -54.22
6.46, 25.46, -54.95
6.47, 21.95, -54.94
5.64, 17.82, -54.49
6.25, 17.62, -53.37
6.31, 19.63, -52.71
5.6, 22.25, -52.41
5.58, 26.78, -52.91
7.12, 30.84, -52.84
5.96, 33.65, -54.55
7.32, 36.04, -54.91
7.35, 37.59, -56.81
7.7, 37.47, -58.35
8.48, 37.24, -59.41
6.99, 34.8, -61.6
7.37, 33.21, -62.16
7.13, 31.65, -63.45
6.59, 28.97, -63.39
7.01, 27.09, -62.62
6.97, 25.87, -62.27
5.9, 25.01, -62.17
7.06, 25.49, -60.81
6.25, 24.96, -61.42
6.25, 25.88, -61.01
7.15, 27.76, -61.03
6.67, 28.52, -61.29
6.86, 29.93, -61.69
7.19, 30.5, -61.73
6.29, 30.69, -63.18
7.21, 31.88, -63.47
7.07, 31.75, -63.41
7.07, 31.0, -63.7
6.91, 29.83, -63.47
6.83, 29.62, -63.21
6.93, 28.07, -63.18
6.65, 27.63, -62.77
6.73, 27.83, -62.71
6.63, 26.69, -62.25
6.7, 27.3, -61.62
6.81, 27.2, -61.31
6.31, 25.24, -61.49
6.49, 23.83, -60.82
6.46, 22.96, -60.83
5.96, 21.71, -60.15
6.31, 21.0, -59.66
5.48, 20.9, -59.33
5.14, 18.49, -58.85
4.88, 14.71, -58.0
4.35, 9.01, -56.93
3.88, 2.83, -55.19
4.21, -3.87, -53.39
4.92, -11.57, -51.5
3.86, -18.52, -49.11
3.92, -21.2, -47.43
3.41, -24.99, -45.37
2.51, -23.29, -43.15
3.09, -23.33, -41.77
2.35, -21.42, -40.35
1.91, -16.45, -39.15
2.13, -11.48, -38.34
2.57, -7.24, -37.74
2.41, -5.99, -37.1
1.93, -7.09, -36.68
2.06, -8.69, -36.48
2.75, -10.49, -36.45
2.94, -13.31, -36.0
2.51, -15.86, -35.52
1.84, -16.54, -34.85
1.61, -16.42, -34.08
2.62, -15.92, -33.93
3.78, -16.42, -33.7
3.56, -20.18, -32.25
2.66, -20.38, -31.59
2.23, -18.08, -31.26
2.63, -15.44, -31.26
3.85, -12.71, -31.32
4.34, -11.45, -31.07
4.63, -10.84, -30.92
4.82, -11.2, -30.71
4.65, -12.11, -30.19
5.11, -12.85, -29.83
5.49, -14.67, -29.42
5.37, -17.42, -29.1
4.47, -20.04, -28.45
3.1, -19.1, -27.82
3.51, -16.65, -27.75
4.59, -15.5, -27.93
4.17, -17.27, -27.46
3.92, -18.08, -27.13
3.14, -17.67, -27.02
2.3, -15.14, -26.89
3.03, -12.12, -27.7
3.6, -10.33, -28.02
4.2, -9.47, -28.05
4.46, -9.53, -27.89
5.27, -10.2, -27.92
5.75, -12.7, -27.94
5.74, -16.04, -27.77
5.04, -19.06, -27.58
3.16, -20.16, -26.93
3.87, -18.5, -27.17
4.49, -18.85, -27.27
4.15, -19.38, -27.13
2.98, -18.74, -27.01
2.56, -15.66, -27.05
3.04, -13.03, -27.26
3.59, -10.91, -27.64
4.33, -9.42, -27.74
4.54, -9.35, -27.68
4.69, -10.23, -27.91
4.74, -11.3, -27.95
5.19, -13.24, -27.91
5.25, -16.41, -27.82
4.53, -19.48, -27.36
3.2, -19.96, -26.89
3.13, -18.2, -26.78
4.02, -17.28, -26.9
4.24, -17.91, -26.78
3.81, -18.75, -26.75
3.12, -19.0, -26.75
2.28, -17.13, -26.72
2.42, -14.72, -27.15
3.1, -12.66, -27.37
3.72, -11.49, -27.53
4.08, -11.62, -27.54
4.38, -12.6, -27.4
4.94, -14.26, -27.37
5.05, -16.84, -27.29
4.8, -19.15, -27.17
3.44, -19.1, -26.68
3.62, -17.43, -27.0
4.33, -17.11, -27.27
4.45, -17.27, -26.94
3.58, -17.29, -26.57
2.77, -15.8, -26.45
2.78, -14.06, -26.89
3.23, -12.5, -27.08
4.26, -11.29, -27.55
5.02, -12.28, -27.75
5.19, -14.64, -27.8
4.39, -17.68, -27.36
3.38, -19.68, -26.78
2.56, -18.73, -26.62
3.52, -17.59, -26.98
3.92, -18.96, -27.05
3.36, -20.0, -26.91
2.53, -18.51, -27.02
2.83, -15.88, -27.1
4.28, -13.7, -27.51
4.71, -14.41, -27.49
4.55, -16.32, -27.5
4.02, -17.68, -27.44
3.42, -17.11, -27.36
3.13, -15.39, -27.46
3.95, -14.52, -27.58
4.7, -15.29, -27.49
4.42, -17.23, -27.27
4.15, -15.26, -27.37
4.24, -10.17, -27.28
3.79, -4.58, -28.0
4.82, 4.45, -28.71
5.19, 14.74, -30.21
5.94, 23.93, -31.99
6.69, 31.93, -34.1
6.99, 37.52, -36.97
7.41, 40.19, -40.0
7.84, 40.3, -42.88
8.76, 39.67, -44.88
7.95, 37.27, -47.8
7.58, 32.06, -49.72
6.97, 28.53, -51.85
6.26, 23.95, -52.28
5.88, 20.9, -52.46
6.22, 17.78, -52.44
5.47, 17.68, -51.97
5.74, 19.86, -51.87
4.99, 21.36, -52.24
5.92, 24.64, -52.41
6.3, 26.63, -52.89
6.45, 29.14, -54.07
6.46, 30.81, -54.97
7.45, 30.73, -55.09
6.22, 30.01, -56.18
6.81, 29.67, -56.38
7.61, 28.89, -55.99
6.89, 27.6, -56.73
6.21, 25.99, -57.34
6.59, 25.5, -57.44
6.74, 24.51, -57.44
6.39, 23.47, -57.45
6.3, 24.12, -57.11
6.26, 24.06, -56.52
6.55, 24.51, -56.28
7.07, 25.37, -55.39
6.09, 25.73, -56.05
6.75, 26.46, -56.58
7.29, 27.15, -56.76
7.01, 27.56, -57.14
6.64, 28.69, -57.17
6.95, 27.47, -56.79
6.7, 23.15, -56.69
6.68, 15.69, -56.31
5.98, 7.75, -55.0
4.72, 0.09, -53.27
4.0, -7.68, -51.26
3.46, -14.15, -49.13
3.96, -15.81, -47.69
3.71, -15.55, -45.43
4.5, -12.99, -43.91
4.09, -9.71, -42.5
3.95, -3.8, -41.37
5.03, 2.57, -40.89
4.57, 8.68, -41.0
4.76, 12.29, -40.82
5.65, 14.29, -40.97
6.19, 14.88, -41.58
5.25, 13.84, -42.3
4.34, 10.53, -43.0
5.17, 6.92, -43.23
4.09, 3.85, -43.07
4.04, -0.07, -42.74
4.32, -1.99, -41.75
3.95, -3.01, -41.23
4.17, -4.05, -40.41
4.19, -2.69, -39.95
4.33, -0.23, -39.11
4.88, 1.24, -38.66
4.35, 3.71, -38.35
5.09, 5.97, -38.39
4.68, 6.95, -38.77
5.29, 6.27, -38.57
4.43, 6.57, -38.41
5.3, 6.53, -38.44
4.26, 5.11, -38.36
5.05, 3.72, -38.14
4.78, 4.17, -38.07
4.91, 4.05, -37.89
4.44, 3.62, -37.52
4.66, 2.08, -37.29
4.14, 2.59, -37.31
4.52, 3.47, -37.29
5.22, 3.42, -37.82
4.78, 3.81, -37.97
5.45, 4.47, -37.97
4.68, 4.94, -38.17
5.12, 4.33, -38.18
4.19, 4.42, -38.07
4.62, 3.82, -38.22
4.05, 3.85, -38.33
4.58, 2.85, -38.59
4.33, 3.75, -38.71
4.64, 4.19, -38.64
4.94, 4.96, -38.48
4.75, 5.4, -38.45
5.27, 5.97, -38.55
5.19, 6.18, -38.44
4.65, 6.84, -38.71
4.69, 7.82, -38.76
4.93, 8.23, -39.35
4.5, 8.04, -39.14
4.83, 8.13, -39.17
4.94, 8.16, -39.96
5.04, 6.64, -39.84
4.54, 5.65, -39.75
4.78, 5.04, -40.08
4.43, 4.99, -40.17
5.14, 4.63, -40.1
4.68, 5.3, -40.17
4.9, 5.35, -40.02
4.97, 4.98, -39.85
4.62, 5.83, -39.83
5.24, 5.62, -39.69
4.43, 5.65, -39.97
4.67, 4.74, -40.05
4.81, 5.54, -39.89
4.43, 4.6, -39.75
4.64, 3.53, -39.69
4.39, 4.04, -39.36
4.98, 4.48, -39.38
4.45, 4.99, -39.41
5.04, 4.72, -39.47
4.81, 5.94, -39.68
4.67, 6.68, -39.74
4.29, 7.06, -39.75
4.7, 6.1, -39.36
4.37, 6.17, -39.63
4.33, 5.35, -39.66
4.52, 3.98, -39.42
4.29, 2.5, -38.69
4.89, 2.29, -38.69
4.57, 2.35, -38.62
4.72, 1.53, -38.45
4.68, 1.31, -38.09
3.85, 1.33, -38.08
4.54, 1.56, -37.93
4.16, 2.89, -37.69
3.87, 4.26, -37.8
4.44, 5.4, -37.88
3.8, 5.59, -38.14
4.85, 5.71, -38.21
4.37, 6.46, -38.43
5.09, 5.77, -38.73
4.46, 4.99, -38.77
4.3, 4.32, -38.45
4.48, 3.77, -38.71
4.19, 2.87, -38.55
4.14, 2.22, -38.72
4.11, 2.75, -38.3
4.01, 3.3, -38.47
4.81, 3.46, -38.15
4.55, 4.2, -38.55
4.65, 4.56, -38.77
5.02, 4.91, -38.78
4.71, 5.26, -38.81
5.07, 5.27, -38.52
4.46, 5.53, -38.31
4.75, 5.16, -38.14
4.6, 5.46, -38.25
3.91, 4.5, -38.13
4.63, 3.56, -38.14
4.04, 3.55, -37.79
4.27, 3.65, -37.6
4.86, 4.23, -37.24
3.95, 3.65, -37.58
4.75, 2.95, -37.68
4.53, 4.55, -37.73
4.81, 6.24, -37.88
5.31, 6.07, -37.83
4.47, 6.41, -37.86
5.16, 6.49, -37.88
4.49, 7.48, -38.65
4.25, 7.39, -38.81
4.52, 6.93, -39.1
3.94, 6.5, -39.35
5.14, 7.51, -39.52
4.46, 7.86, -39.52
5.14, 6.69, -39.2
4.78, 6.23, -38.99
4.72, 5.55, -38.86
5.23, 6.13, -38.97
4.6, 6.41, -39.33
5.19, 5.4, -39.58
4.64, 5.9, -39.55
4.13, 6.5, -39.58
5.01, 6.6, -39.52
4.35, 6.89, -39.55
5.11, 6.63, -39.39
5.47, 7.52, -39.34
4.94, 7.69, -39.41
5.32, 7.41, -39.25
4.53, 7.49, -39.56
4.49, 6.9, -39.85
4.55, 6.99, -39.99
3.9, 6.37, -40.13
4.69, 5.58, -39.94
5.18, 6.13, -39.8
4.94, 6.08, -39.97
5.41, 6.02, -39.79
4.61, 6.09, -39.71
4.04, 5.28, -39.62
4.66, 5.56, -39.24
4.24, 6.39, -39.51
5.0, 6.59, -39.61
5.56, 7.59, -39.46
4.92, 7.68, -39.47
5.37, 7.58, -39.72
4.68, 7.82, -39.98
4.73, 6.85, -39.81
4.96, 6.57, -39.97
4.3, 6.54, -40.06
5.21, 6.38, -40.06
4.58, 6.87, -40.09
4.35, 6.9, -39.86
4.99, 6.93, -39.66
4.26, 7.17, -39.7
5.05, 6.44, -39.84
5.14, 6.68, -39.8
4.57, 6.7, -39.8
5.33, 6.34, -39.61
4.8, 6.73, -39.71
4.47, 6.68, -39.93
5.12, 6.54, -39.77
4.23, 6.42, -39.74
4.75, 5.35, -39.63
4.82, 4.81, -39.45
4.74, 3.4, -39.39
4.94, 2.9, -39.33
4.31, 1.82, -39.09
3.88, 0.37, -39.19
3.96, 0.43, -38.77
3.53, 0.71, -38.54
4.42, 0.58, -38.07
4.74, 0.88, -37.99
3.93, 0.82, -37.69
4.62, 1.09, -37.65
4.06, 2.18, -37.65
4.48, 2.38, -37.74
4.78, 1.98, -37.63
4.07, 1.79, -37.44
4.88, 1.73, -37.95
5.25, 2.03, -37.93
4.61, 0.98, -37.62
5.11, 0.44, -37.45
4.25, 0.73, -37.08
4.44, 1.0, -36.76
4.81, 0.1, -36.93
4.13, -0.05, -36.9
4.13, -0.91, -36.33
4.25, -0.84, -35.98
4.29, -0.47, -36.15
4.17, -0.74, -36.17
4.68, -0.64, -36.3
3.53, -0.05, -36.25
4.52, -0.13, -36.29
4.46, 0.59, -36.36
3.74, 0.24, -36.56
4.22, 0.25, -36.56
4.53, 0.8, -36.28
4.07, 1.01, -36.4
3.98, 0.56, -36.26
4.31, 0.62, -36.25
3.84, 0.53, -36.26
4.59, -0.33, -35.99
4.11, -0.63, -35.81
3.58, -0.29, -35.71
3.6, -0.76, -35.85
4.19, -0.39, -35.89
4.02, 0.97, -36.05
3.74, 1.46, -35.95
4.49, 1.51, -35.97
3.89, 2.18, -36.36
4.77, 2.41, -36.31
5.05, 2.36, -36.79
4.36, 2.13, -36.45
5.0, 0.95, -36.25
4.73, 1.2, -36.19
4.16, 0.89, -36.12
4.6, -0.74, -35.87
4.38, -0.71, -35.84
3.99, -0.61, -35.94
4.42, -0.63, -35.83
4.55, -0.52, -35.58
3.88, -0.31, -35.27
4.45, -0.35, -35.23
4.83, 0.57, -35.13
4.34, 1.44, -35.57
4.02, 1.49, -35.7
4.58, 1.94, -35.83
5.19, 3.47, -35.9
4.76, 3.92, -35.82
5.23, 4.02, -35.7
4.48, 4.72, -36.21
5.09, 5.57, -36.31
5.41, 5.3, -36.39
4.45, 4.78, -36.54
5.04, 3.72, -36.63
4.89, 3.12, -36.48
4.05, 2.39, -36.78
4.09, 0.92, -36.67
4.39, 0.22, -36.56
4.55, 0.69, -36.53
4.12, 1.24, -36.26
4.64, 0.85, -36.04
4.97, 0.94, -36.12
4.05, 1.0, -35.99
3.99, 1.38, -36.25
4.72, 1.47, -36.44
4.06, 1.52, -36.43
3.99, 0.49, -36.52
4.37, 0.04, -36.27
4.39, 0.79, -36.13
4.25, 0.3, -36.15
4.71, -0.21, -36.25
4.34, -0.28, -35.97
3.94, 0.4, -35.95
4.41, -0.25, -36.13
4.48, -0.23, -36.08
4.74, 0.58, -36.18
4.54, 0.69, -35.74
4.95, 0.19, -35.53
4.06, 0.13, -35.43
4.57, 1.12, -35.51
4.77, 0.48, -35.32
4.87, 0.18, -35.33
4.02, 0.62, -35.35
4.6, 0.94, -35.23
5.14, 0.18, -35.17
4.19, -0.18, -35.28
3.6, -0.31, -35.36
4.41, -0.21, -35.55
4.58, -1.02, -35.86
3.96, -0.97, -35.73
3.73, -0.88, -35.46
4.51, -0.72, -35.38
4.65, -0.8, -35.27
4.33, -0.02, -35.08
4.2, 0.13, -35.35
4.8, 0.21, -35.23
4.63, 0.03, -35.4
4.13, 0.28, -35.57
4.49, 0.4, -35.48
4.76, 0.32, -35.56
4.64, -0.22, -35.5
4.15, -0.18, -35.55
3.99, 0.3, -35.64
4.42, 0.34, -35.68
4.93, -0.76, -35.46
4.77, -0.37, -35.21
4.81, 0.54, -35.2
4.62, 0.1, -34.99
5.01, -0.58, -34.94
4.96, -0.1, -35.35
4.57, 0.54, -35.0
4.59, 0.43, -35.17
5.17, -0.42, -34.79
4.84, -0.52, -34.84
4.24, 0.01, -34.77
4.36, -0.11, -34.73
4.16, -0.51, -34.76
4.61, -0.15, -34.89
4.58, 0.55, -35.09
4.17, -0.16, -35.01
3.33, -0.91, -35.0
4.33, -0.66, -34.93
4.68, -0.1, -34.65
4.09, 0.24, -34.79
3.68, 0.66, -34.84
4.01, 0.89, -34.87
4.47, 1.22, -35.21
4.2, 1.82, -35.29
4.79, 3.3, -35.34
4.87, 5.54, -35.42
5.04, 8.28, -35.9
5.25, 10.7, -36.32
5.32, 12.93, -37.05
5.14, 14.41, -38.02
4.85, 14.85, -38.8
5.74, 15.39, -39.07
5.62, 13.67, -39.62
5.15, 12.78, -40.51
4.91, 11.64, -40.81
5.09, 10.04, -41.01
4.78, 8.27, -41.26
5.09, 6.98, -41.18
5.36, 5.82, -40.95
5.32, 5.21, -40.53
4.29, 4.33, -40.5
4.55, 4.69, -40.2
4.79, 5.86, -40.0
4.95, 7.32, -40.04
4.54, 8.71, -40.11
4.67, 10.73, -40.17
4.73, 11.8, -40.37
4.68, 12.38, -40.86
5.44, 13.48, -41.09
5.56, 13.23, -41.89
5.12, 12.66, -42.06
4.86, 12.16, -42.35
5.26, 11.67, -42.35
5.14, 10.57, -42.29
5.07, 8.64, -42.64
5.14, 7.72, -42.69
5.03, 7.64, -42.3
5.15, 7.0, -42.18
5.13, 6.3, -41.9
4.89, 6.71, -41.58
5.02, 8.08, -41.51
5.13, 8.23, -41.55
4.78, 8.75, -41.51
5.11, 9.98, -41.24
5.05, 10.63, -41.33
4.95, 11.28, -41.68
5.12, 10.8, -41.79
4.82, 10.03, -41.71
5.15, 10.41, -41.72
5.08, 9.67, -41.74
5.14, 8.96, -41.75
5.23, 8.59, -41.68
4.87, 8.13, -41.42
4.92, 8.23, -41.32
4.93, 8.02, -41.16
4.42, 7.21, -41.33
4.29, 7.58, -41.25
4.5, 8.49, -41.59
4.29, 8.39, -41.54
4.37, 8.77, -41.37
4.72, 8.65, -41.26
4.41, 8.77, -41.47
4.95, 8.88, -41.62
4.99, 8.72, -41.44
5.0, 8.88, -41.22
5.5, 8.79, -41.39
5.26, 9.22, -41.24
5.43, 9.13, -41.19
5.01, 8.61, -41.17
5.34, 8.95, -41.06
5.13, 9.01, -41.01
4.94, 9.24, -40.89
5.18, 9.46, -40.84
5.06, 8.88, -40.99
5.29, 9.7, -41.0
5.06, 9.95, -41.42
4.73, 10.08, -41.41
4.95, 10.35, -41.98
4.57, 10.43, -42.04
4.89, 10.47, -42.07
4.69, 9.49, -42.32
5.01, 9.93, -42.19
4.76, 9.12, -42.03
4.54, 9.06, -41.76
5.02, 8.96, -41.51
4.26, 8.59, -41.81
4.68, 8.58, -41.86
4.69, 8.31, -42.04
4.94, 8.44, -41.93
5.09, 9.2, -41.66
5.08, 9.21, -41.51
4.94, 9.41, -41.67
4.98, 10.09, -41.44
5.27, 9.97, -41.05
5.32, 9.23, -41.09
5.5, 9.43, -41.14
4.79, 9.55, -40.93
4.11, 9.01, -40.94
4.65, 8.82, -40.92
3.98, 8.56, -41.2
4.96, 8.46, -41.07
4.72, 9.11, -41.32
