x_roll, y_pitch, z_yaw
2.98, 18.9, -53.93
3.04, 19.21, -54.15
3.39, 20.11, -53.94
3.36, 19.98, -53.7
3.47, 19.79, -53.77
3.26, 20.31, -53.61
3.25, 20.48, -53.51
3.37, 21.04, -53.69
3.24, 20.3, -53.93
3.06, 18.27, -53.78
3.12, 14.9, -53.56
2.99, 10.04, -53.21
2.69, 4.0, -52.15
2.21, -2.86, -50.98
2.02, -8.09, -49.71
1.73, -12.99, -48.29
1.83, -16.32, -46.98
1.76, -17.8, -45.53
2.13, -18.6, -44.4
1.95, -18.62, -43.06
1.86, -17.56, -42.06
1.84, -17.28, -41.16
1.65, -16.54, -40.26
1.86, -16.24, -39.73
1.81, -16.01, -39.89
1.52, -15.76, -39.14
1.51, -15.62, -38.59
1.47, -15.97, -38.06
1.84, -16.45, -37.56
1.72, -16.01, -37.22
1.64, -16.38, -36.78
1.51, -16.38, -36.44
1.45, -17.25, -36.23
1.52, -17.24, -35.89
1.63, -16.43, -35.72
1.58, -15.87, -35.41
1.44, -14.83, -35.28
1.45, -14.15, -35.06
1.47, -14.14, -35.1
1.71, -14.36, -34.81
1.74, -14.4, -34.41
1.79, -11.97, -34.49
1.75, -8.19, -34.62
1.7, -4.65, -35.01
1.96, -1.69, -35.81
2.05, -0.18, -36.19
1.84, 0.38, -36.97
2.06, -0.48, -37.41
2.35, -1.7, -38.18
2.09, -3.86, -38.04
1.72, -6.62, -38.01
1.58, -9.75, -37.73
1.34, -13.28, -37.62
1.41, -15.69, -37.37
1.58, -17.91, -37.17
1.71, -19.66, -36.68
1.63, -20.38, -36.34
1.46, -20.28, -36.07
1.64, -20.32, -35.69
1.53, -20.11, -35.15
1.59, -20.25, -34.82
1.52, -19.15, -34.48
1.52, -18.53, -34.69
1.53, -18.66, -34.4
1.63, -18.91, -34.48
1.67, -19.26, -34.57
1.67, -19.28, -34.26
1.47, -19.09, -33.94
1.56, -19.47, -33.82
1.46, -18.71, -33.6
1.42, -18.2, -33.32
1.39, -18.65, -33.3
1.49, -18.6, -33.25
1.51, -19.4, -33.0
1.31, -19.84, -32.77
1.56, -19.43, -32.99
1.46, -19.58, -32.88
1.55, -19.31, -32.85
1.56, -19.43, -32.7
1.53, -19.4, -32.82
1.76, -19.62, -33.0
1.83, -20.09, -32.96
1.85, -20.44, -32.97
1.77, -21.03, -32.85
1.67, -20.86, -32.73
1.81, -20.47, -33.01
1.53, -21.15, -32.77
1.41, -21.33, -32.85
1.44, -21.8, -32.92
1.45, -21.75, -33.15
1.54, -21.5, -32.7
1.52, -21.97, -32.62
1.74, -21.77, -32.68
1.78, -21.03, -32.73
1.9, -20.7, -32.62
1.68, -18.68, -32.79
1.73, -18.75, -33.06
1.69, -18.29, -33.19
1.65, -17.85, -33.22
1.65, -18.38, -33.25
1.68, -18.98, -33.45
1.76, -19.48, -33.45
1.72, -20.34, -33.39
1.64, -21.02, -32.97
1.53, -21.51, -32.67
1.23, -22.5, -32.5
1.31, -23.59, -32.66
1.52, -23.19, -32.75
1.6, -23.15, -32.69
1.59, -23.52, -32.48
1.57, -23.14, -32.61
1.54, -23.01, -32.77
1.54, -22.69, -32.83
1.56, -22.88, -33.06
1.59, -23.23, -32.94
1.68, -23.07, -33.1
1.59, -22.84, -33.23
1.42, -22.83, -33.01
1.43, -22.69, -32.7
1.18, -23.0, -32.3
1.15, -24.13, -32.17
1.31, -24.05, -32.45
1.31, -24.12, -32.36
1.44, -24.52, -32.29
1.29, -24.91, -32.26
1.35, -25.62, -32.28
1.08, -25.23, -32.06
1.14, -25.65, -31.95
1.08, -24.68, -31.96
0.95, -24.09, -31.76
1.06, -24.82, -31.98
1.26, -24.83, -31.85
1.25, -25.35, -31.84
1.42, -25.61, -31.68
1.5, -26.59, -31.76
1.46, -27.0, -31.62
1.4, -27.21, -31.75
1.49, -27.46, -31.89
1.41, -27.96, -31.87
1.32, -29.12, -31.67
1.37, -29.36, -31.55
1.41, -29.46, -31.51
1.54, -29.34, -31.58
1.45, -29.01, -31.28
1.39, -28.82, -31.14
1.56, -29.03, -31.08
1.47, -28.09, -31.01
1.65, -26.17, -31.22
1.76, -21.9, -31.5
1.77, -18.27, -31.66
1.98, -13.21, -31.78
2.1, -9.35, -32.25
2.08, -6.55, -32.57
1.94, -4.51, -33.22
1.85, -3.87, -33.84
1.78, -4.42, -34.05
1.61, -5.59, -34.16
1.39, -7.61, -34.57
1.6, -8.27, -34.74
1.69, -9.1, -35.02
1.56, -10.21, -35.01
1.67, -11.07, -35.04
1.95, -11.26, -35.22
1.95, -11.39, -35.11
1.89, -11.13, -35.07
1.76, -10.84, -34.98
1.91, -9.58, -35.19
2.08, -8.76, -35.22
2.16, -7.99, -35.41
2.1, -7.09, -36.03
2.19, -6.41, -36.08
2.31, -5.68, -36.49
2.39, -5.03, -36.62
2.48, -5.66, -36.99
2.51, -5.76, -36.97
2.33, -6.43, -36.84
2.29, -6.2, -37.2
2.26, -7.24, -36.96
2.25, -7.57, -36.84
2.23, -7.5, -36.98
2.06, -7.07, -36.75
1.72, -6.59, -36.48
1.99, -6.61, -37.03
1.91, -6.63, -37.01
1.83, -6.34, -37.07
1.81, -5.68, -37.23
1.7, -5.32, -37.05
1.91, -4.32, -37.16
1.78, -4.12, -37.46
1.8, -3.14, -37.81
2.21, -2.45, -38.42
1.99, -1.54, -38.31
2.06, -1.44, -38.21
2.55, -1.34, -38.85
2.44, -1.78, -39.31
2.34, -2.99, -39.2
2.36, -3.08, -39.38
2.36, -3.01, -39.5
2.14, -2.39, -39.49
1.84, -1.88, -39.5
1.97, -1.41, -39.38
2.12, -0.76, -39.57
2.13, 0.12, -39.7
2.07, 0.87, -39.47
2.25, 0.9, -39.44
2.39, 1.1, -39.76
2.3, 1.48, -39.92
2.46, 1.28, -39.79
2.46, 0.92, -39.62
2.34, 0.9, -39.39
2.32, 1.04, -39.6
2.38, 0.94, -39.9
2.31, 1.48, -40.04
2.3, 2.06, -40.15
2.47, 2.81, -40.31
2.42, 3.25, -40.85
2.78, 3.6, -40.89
2.83, 3.75, -40.72
2.6, 3.6, -40.91
2.47, 3.03, -41.09
2.45, 3.38, -40.93
2.28, 4.26, -41.17
2.31, 3.98, -40.67
2.55, 3.58, -40.53
2.36, 3.04, -40.73
2.48, 3.01, -40.37
2.31, 2.43, -40.43
2.43, 1.9, -40.25
2.5, 1.61, -40.21
2.3, 1.08, -40.23
2.28, 1.17, -40.03
2.32, 1.73, -39.96
2.14, 2.05, -40.3
2.19, 2.18, -40.43
2.26, 2.53, -40.41
2.23, 2.72, -40.4
2.29, 2.71, -40.32
2.02, 2.4, -40.5
2.03, 2.35, -41.27
2.2, 3.14, -41.03
2.09, 2.27, -40.91
1.76, -2.36, -40.67
1.8, -11.21, -40.46
1.44, -21.65, -39.38
1.43, -31.88, -38.42
1.33, -39.52, -37.55
1.4, -46.82, -36.89
1.73, -54.65, -36.46
0.5, -56.86, -35.01
0.47, -57.39, -34.61
0.22, -55.73, -34.12
0.77, -52.86, -34.14
0.57, -46.9, -33.77
0.67, -41.73, -33.53
0.81, -36.56, -33.38
1.04, -31.33, -33.4
1.13, -26.53, -33.4
1.11, -22.58, -33.65
1.19, -20.39, -33.68
1.04, -18.09, -33.6
1.28, -17.07, -33.65
1.45, -17.43, -33.75
1.45, -17.85, -33.8
1.5, -20.81, -33.71
1.45, -22.13, -33.59
1.54, -24.29, -33.52
1.37, -26.41, -33.26
1.41, -28.2, -32.92
1.65, -30.07, -32.68
1.97, -32.15, -32.58
2.03, -33.35, -32.47
1.91, -34.28, -31.92
1.7, -35.32, -31.47
1.6, -36.2, -31.12
1.48, -36.59, -31.13
1.62, -36.31, -31.16
1.94, -34.72, -31.24
1.71, -29.98, -31.13
1.97, -20.52, -31.31
1.97, -8.5, -31.82
2.0, 4.17, -32.59
2.21, 15.34, -34.65
2.47, 26.38, -37.14
2.78, 35.08, -40.13
3.73, 42.57, -42.38
4.25, 46.99, -44.58
4.58, 48.66, -46.61
5.02, 48.33, -48.61
5.04, 46.38, -50.55
4.66, 42.05, -52.34
4.11, 37.89, -54.25
3.76, 31.61, -54.67
3.5, 24.33, -54.75
3.3, 19.21, -54.18
3.22, 14.23, -53.45
3.29, 9.56, -52.5
3.11, 6.81, -52.17
2.93, 5.41, -50.79
2.78, 4.36, -49.65
3.21, 5.41, -48.7
3.22, 6.68, -48.0
3.24, 7.87, -47.82
2.7, 9.29, -47.31
2.64, 11.57, -47.74
2.52, 14.22, -48.25
2.45, 15.95, -49.05
2.68, 18.42, -49.44
2.67, 20.05, -50.52
3.06, 22.39, -51.01
3.33, 23.06, -51.74
3.18, 23.43, -52.82
3.26, 23.29, -53.12
3.23, 22.7, -53.41
3.18, 21.01, -53.59
3.12, 19.88, -55.14
3.0, 18.97, -54.92
2.85, 18.1, -54.84
2.98, 17.92, -55.51
2.69, 16.69, -55.63
2.6, 16.1, -55.13
2.71, 16.08, -54.71
2.47, 15.33, -54.45
2.86, 15.88, -53.7
3.07, 16.18, -53.21
3.08, 16.09, -52.61
3.51, 16.81, -52.43
3.5, 16.52, -52.03
3.43, 16.92, -52.11
3.52, 16.74, -51.72
3.56, 17.94, -51.69
3.27, 18.57, -51.53
3.2, 18.95, -51.52
3.45, 18.49, -51.56
3.29, 16.16, -51.39
3.23, 13.74, -50.55
2.78, 10.34, -50.07
2.9, 7.38, -49.16
2.66, 3.51, -47.83
2.46, 0.08, -46.84
2.33, -1.96, -46.47
2.11, -3.96, -45.27
2.03, -4.21, -45.84
2.03, -3.78, -46.37
1.89, -3.82, -46.79
2.07, -2.93, -47.19
2.25, -1.75, -47.42
1.84, -0.9, -47.51
1.69, -0.44, -47.56
1.81, 0.28, -47.53
2.33, 1.26, -47.47
2.39, 1.97, -47.3
2.6, 1.63, -47.06
2.52, 1.34, -46.86
2.21, 1.08, -46.74
2.19, 1.63, -46.64
2.29, 1.94, -46.52
1.88, 1.41, -46.38
1.84, 1.54, -46.33
2.08, 1.89, -46.3
1.97, 2.04, -46.21
1.83, 2.29, -46.13
1.62, 2.31, -46.04
1.58, 1.99, -45.96
1.55, 2.08, -45.93
1.42, 0.88, -45.94
1.4, -0.04, -46.04
1.71, -0.6, -46.18
1.53, -0.7, -46.38
1.43, -0.91, -46.54
1.64, -1.04, -46.75
1.88, -0.38, -46.92
1.51, -0.24, -47.0
1.41, 0.39, -47.03
1.53, 0.55, -47.04
1.9, 1.33, -47.02
1.88, 1.42, -46.93
1.69, -1.23, -46.85
1.47, -8.83, -47.31
1.07, -17.43, -48.31
1.21, -26.73, -50.69
1.12, -36.5, -53.76
1.42, -39.52, -57.44
1.88, -43.9, -61.25
1.37, -44.45, -64.26
1.07, -42.97, -67.2
1.1, -39.67, -70.34
1.28, -36.1, -73.17
1.49, -31.27, -75.56
1.69, -26.28, -77.25
1.7, -22.19, -77.9
1.74, -18.19, -77.79
1.84, -14.53, -77.09
1.67, -12.62, -75.93
1.56, -11.99, -74.68
1.86, -12.09, -73.57
2.02, -12.94, -72.54
2.1, -13.87, -71.69
2.04, -15.09, -71.1
2.12, -16.34, -70.71
2.54, -17.84, -70.73
2.3, -19.66, -70.81
1.9, -21.52, -71.1
2.12, -22.85, -69.49
2.01, -23.7, -66.3
1.79, -22.9, -63.33
1.79, -23.4, -60.6
1.81, -21.95, -58.04
1.89, -21.75, -55.69
1.71, -21.15, -53.48
1.7, -19.86, -51.38
1.42, -19.47, -49.32
1.24, -19.1, -47.54
1.18, -18.3, -45.87
1.26, -18.04, -44.32
1.31, -17.31, -43.04
0.95, -17.68, -41.95
1.49, -16.36, -40.77
1.36, -12.81, -39.48
1.67, -8.77, -38.11
1.83, -4.73, -36.76
1.53, -1.79, -35.66
1.73, 0.6, -34.32
1.66, 1.08, -33.28
1.82, -0.09, -32.14
1.95, -2.17, -31.31
1.74, -5.13, -30.71
1.86, -8.72, -29.99
1.87, -10.98, -29.61
1.83, -12.94, -29.24
1.79, -13.69, -28.92
1.72, -13.42, -28.69
1.7, -14.0, -28.5
1.66, -14.47, -28.28
1.61, -16.01, -28.17
1.47, -16.8, -28.14
1.41, -17.9, -28.06
1.53, -19.14, -28.13
1.33, -19.0, -28.17
1.31, -19.09, -28.27
1.22, -18.65, -28.33
1.13, -18.23, -28.31
1.31, -17.98, -28.42
1.35, -19.9, -28.57
1.17, -20.54, -28.69
1.08, -21.0, -28.75
1.1, -21.67, -28.99
1.17, -21.81, -29.09
1.93, -21.17, -29.56
1.31, -21.25, -29.38
0.75, -21.05, -29.3
0.59, -20.92, -29.39
1.02, -22.04, -29.64
0.87, -22.73, -29.73
0.97, -21.92, -29.85
1.16, -21.89, -29.87
1.26, -21.57, -29.93
1.13, -21.23, -29.93
1.31, -21.71, -30.06
1.26, -21.49, -30.0
1.17, -20.61, -30.02
1.08, -21.31, -29.94
1.25, -20.85, -29.99
0.85, -20.06, -29.87
1.09, -19.41, -29.93
1.14, -18.57, -29.9
0.99, -15.53, -29.73
1.12, -13.13, -29.52
1.43, -10.38, -29.27
1.42, -9.37, -28.88
1.1, -8.79, -28.51
0.95, -9.07, -28.15
1.31, -9.73, -27.94
1.05, -12.08, -27.69
1.36, -14.13, -27.63
1.47, -15.98, -27.59
1.38, -17.63, -27.57
1.38, -18.28, -27.66
1.27, -19.06, -27.7
1.38, -18.78, -27.86
1.51, -19.91, -28.04
1.69, -21.15, -28.22
1.35, -21.19, -28.31
1.28, -21.12, -28.43
1.14, -19.21, -28.53
1.28, -15.83, -28.57
1.55, -11.31, -28.47
1.71, -7.54, -28.16
1.9, -3.31, -27.71
1.82, -0.67, -27.24
2.08, 1.27, -26.75
2.08, 1.85, -26.29
2.1, 2.01, -25.89
2.1, 1.05, -25.55
1.96, -1.13, -25.26
2.08, -2.97, -25.06
1.93, -5.21, -24.92
1.94, -7.37, -24.85
1.85, -8.54, -24.79
1.7, -9.94, -24.81
1.69, -11.38, -24.86
1.5, -11.76, -24.9
1.46, -12.62, -25.01
1.41, -12.52, -25.1
1.39, -12.5, -25.21
1.57, -12.4, -25.33
1.68, -11.85, -25.42
1.68, -11.64, -25.47
1.8, -11.39, -25.5
1.57, -10.19, -25.43
1.72, -9.52, -25.44
1.71, -9.16, -25.36
1.64, -8.07, -25.27
1.62, -6.9, -25.19
1.58, -6.27, -25.09
1.57, -5.67, -24.99
1.74, -4.82, -24.91
1.98, -4.72, -24.82
1.85, -5.67, -24.71
1.92, -5.65, -24.64
1.71, -5.94, -24.57
1.68, -6.51, -24.51
1.7, -6.65, -24.47
1.67, -6.76, -24.43
1.73, -6.82, -24.41
1.72, -6.43, -24.39
1.74, -5.62, -24.34
1.75, -4.88, -24.29
1.77, -4.43, -24.24
1.76, -3.86, -24.15
2.05, -3.24, -24.07
2.06, -3.14, -24.0
1.82, -3.68, -23.89
1.91, -3.63, -23.81
1.91, -3.7, -23.77
1.8, -3.3, -23.73
1.85, -3.48, -23.68
1.88, -3.49, -23.65
2.07, -4.2, -23.65
1.89, -4.48, -23.61
1.77, -4.98, -23.61
1.73, -5.06, -23.61
1.91, -4.94, -23.64
1.74, -4.87, -23.63
1.83, -4.49, -23.62
2.03, -4.48, -23.66
1.98, -2.27, -23.52
1.91, 2.11, -23.34
2.15, 7.6, -23.12
2.28, 12.74, -22.75
2.37, 16.87, -22.47
2.83, 23.81, -21.69
2.97, 25.43, -21.41
2.73, 25.1, -21.31
2.8, 23.66, -21.12
2.94, 22.72, -20.97
2.87, 20.54, -20.88
2.87, 18.57, -20.8
2.76, 16.58, -20.8
2.8, 14.56, -20.73
2.67, 11.95, -20.74
2.62, 10.43, -20.73
2.3, 9.19, -20.76
2.17, 9.2, -20.78
2.1, 9.19, -20.8
2.49, 10.56, -20.71
2.53, 11.36, -20.67
2.1, 11.2, -20.71
2.22, 12.33, -20.64
2.16, 13.62, -20.63
2.67, 15.37, -20.45
2.76, 15.65, -20.36
2.54, 16.13, -20.36
2.33, 16.13, -20.37
2.43, 17.15, -20.29
2.37, 17.05, -20.27
2.28, 16.91, -20.25
2.38, 16.71, -20.19
2.25, 16.52, -20.21
2.27, 16.54, -20.19
2.13, 15.76, -20.21
2.44, 15.65, -20.13
2.36, 15.55, -20.14
2.49, 15.79, -20.11
2.69, 15.9, -20.04
2.74, 16.18, -19.99
2.74, 16.82, -19.97
2.3, 16.22, -20.07
2.51, 15.67, -20.05
2.69, 11.39, -20.06
2.95, 3.71, -20.29
2.73, -6.05, -20.8
2.45, -15.99, -21.32
2.09, -24.73, -22.04
2.09, -32.08, -23.08
1.95, -36.43, -24.24
1.38, -40.59, -25.39
1.06, -40.84, -26.73
1.09, -40.82, -28.24
1.02, -37.61, -29.54
1.18, -33.48, -30.7
1.16, -30.2, -31.31
1.56, -25.01, -31.82
2.03, -19.87, -31.96
1.44, -16.69, -31.42
1.32, -15.07, -31.05
1.62, -11.78, -30.71
1.58, -11.07, -30.21
1.82, -10.48, -29.81
2.0, -10.23, -29.4
1.81, -11.13, -28.99
2.13, -12.24, -28.77
2.12, -14.62, -28.58
1.74, -16.31, -28.35
1.69, -17.77, -28.31
1.65, -20.35, -28.36
1.54, -22.54, -28.45
1.48, -23.95, -28.65
1.45, -24.52, -28.93
1.45, -25.23, -29.19
1.34, -25.75, -29.41
1.45, -26.09, -29.75
1.38, -25.74, -29.98
1.34, -25.08, -30.19
1.51, -24.37, -30.44
1.51, -22.66, -30.56
1.33, -21.9, -30.52
1.53, -21.51, -30.56
1.31, -21.21, -30.45
1.39, -20.6, -30.46
1.55, -20.52, -30.46
1.56, -20.44, -30.41
1.92, -20.2, -30.45
1.83, -20.23, -30.35
1.55, -20.06, -30.16
1.54, -20.76, -30.1
1.69, -21.94, -30.13
1.68, -22.64, -30.17
1.67, -22.26, -30.22
1.96, -22.63, -30.35
1.77, -23.86, -30.33
1.72, -24.33, -30.46
1.72, -24.56, -30.57
1.7, -23.27, -30.63
1.74, -24.04, -30.73
1.61, -21.27, -30.64
1.83, -16.93, -30.56
1.95, -11.28, -30.23
1.58, -5.1, -29.54
1.77, 1.83, -28.85
1.85, 8.33, -28.12
2.07, 13.86, -27.32
2.45, 18.52, -26.55
2.57, 21.72, -25.82
2.47, 22.92, -25.28
2.76, 23.76, -24.66
2.82, 23.1, -24.18
2.69, 21.8, -23.82
2.62, 19.82, -23.52
2.59, 18.0, -23.18
2.5, 15.87, -22.93
2.43, 14.33, -22.74
2.53, 12.51, -22.48
2.62, 11.64, -22.27
2.43, 11.02, -22.15
2.37, 10.47, -21.99
2.52, 11.23, -21.82
2.65, 12.31, -21.66
2.5, 12.39, -21.53
2.52, 12.57, -21.39
2.51, 13.62, -21.27
2.38, 14.37, -21.17
2.65, 15.65, -20.98
2.73, 16.93, -20.84
2.64, 17.76, -20.73
2.71, 18.59, -20.6
2.66, 19.23, -20.52
2.8, 20.22, -20.37
2.9, 20.55, -20.24
2.91, 20.38, -20.17
2.88, 20.04, -20.11
2.85, 19.97, -20.08
2.65, 19.18, -20.11
2.76, 18.66, -20.02
2.57, 17.72, -20.06
2.57, 16.93, -20.05
2.64, 16.66, -20.01
2.61, 16.04, -20.02
2.56, 15.87, -20.02
2.31, 15.69, -20.08
2.54, 15.59, -20.01
2.51, 15.59, -20.0
2.39, 15.51, -20.03
2.14, 15.13, -20.11
2.14, 15.15, -20.09
2.07, 15.34, -20.1
2.23, 15.71, -20.06
2.39, 15.71, -20.01
2.37, 16.01, -19.99
2.24, 16.64, -20.02
2.3, 17.13, -19.99
2.52, 17.79, -19.9
2.42, 18.21, -19.92
2.55, 18.41, -19.86
2.43, 18.67, -19.88
2.66, 19.17, -19.79
2.65, 19.28, -19.78
2.62, 19.59, -19.77
2.45, 18.97, -19.8
2.5, 19.07, -19.78
2.43, 19.06, -19.78
2.35, 18.98, -19.8
2.23, 19.47, -19.83
2.45, 18.69, -19.81
2.87, 13.98, -19.73
2.4, 4.76, -20.04
2.0, -5.6, -20.49
1.79, -15.55, -20.99
1.72, -25.55, -21.8
1.5, -33.25, -22.77
1.4, -37.84, -24.09
1.2, -39.72, -25.49
1.36, -41.01, -27.14
1.43, -38.63, -28.61
1.5, -35.56, -29.81
1.38, -33.56, -30.54
1.36, -28.35, -31.06
1.35, -22.82, -31.28
1.34, -18.05, -31.22
1.37, -14.91, -30.91
1.15, -12.9, -30.45
1.16, -10.62, -30.11
1.32, -10.65, -29.72
1.58, -10.78, -29.34
1.63, -11.29, -29.04
1.62, -13.04, -28.75
1.55, -14.9, -28.52
1.55, -16.0, -28.42
1.52, -17.28, -28.37
1.08, -19.07, -28.24
1.15, -19.81, -28.37
1.24, -21.61, -28.5
1.23, -22.0, -28.68
1.36, -22.65, -28.93
1.4, -21.87, -29.11
1.28, -21.75, -29.19
1.4, -22.09, -29.35
1.41, -21.58, -29.46
1.29, -20.29, -29.47
1.32, -19.74, -29.51
1.3, -19.34, -29.47
1.29, -19.18, -29.42
1.26, -18.43, -29.37
1.12, -18.39, -29.27
1.29, -17.9, -29.26
1.15, -17.92, -29.17
1.19, -18.45, -29.13
1.29, -18.63, -29.13
1.18, -18.93, -29.08
1.34, -20.12, -29.17
1.35, -20.65, -29.19
1.41, -21.13, -29.27
1.37, -21.48, -29.33
1.41, -20.66, -29.47
1.06, -16.64, -29.27
1.38, -8.07, -29.11
1.76, 1.64, -28.59
2.26, 12.52, -27.65
2.33, 22.21, -26.86
2.81, 30.34, -25.93
3.26, 35.67, -25.02
3.65, 38.69, -24.25
3.74, 40.29, -23.78
3.67, 39.76, -23.49
3.46, 36.46, -23.32
3.37, 32.99, -23.11
3.03, 29.01, -23.04
2.95, 25.55, -22.83
2.74, 21.42, -22.69
2.44, 17.65, -22.54
2.17, 14.74, -22.42
2.33, 12.75, -22.21
2.3, 11.71, -22.03
2.31, 12.02, -21.91
1.87, 11.34, -21.85
1.87, 11.98, -21.7
1.97, 13.22, -21.58
2.17, 14.43, -21.41
2.0, 15.02, -21.32
2.27, 16.47, -21.14
2.39, 18.17, -20.97
2.18, 18.43, -20.92
2.4, 19.28, -20.74
2.28, 19.83, -20.68
2.31, 19.51, -20.59
2.38, 19.52, -20.49
2.31, 19.88, -20.43
2.21, 19.89, -20.42
2.01, 19.34, -20.43
2.1, 19.03, -20.34
2.18, 19.08, -20.26
2.46, 18.73, -20.17
2.24, 18.37, -20.15
2.31, 18.99, -20.12
2.3, 19.24, -20.1
2.09, 19.66, -20.04
1.88, 20.59, -20.13
2.12, 21.25, -20.04
1.49, 21.12, -20.23
1.81, 21.25, -20.12
1.47, 21.42, -20.21
1.91, 21.15, -20.03
2.17, 20.8, -19.93
1.42, 20.53, -20.18
1.81, 20.79, -20.01
1.9, 20.45, -20.02
2.17, 19.67, -19.91
2.35, 19.92, -19.83
2.72, 20.68, -19.7
2.89, 19.86, -19.61
3.03, 20.27, -19.53
3.3, 20.5, -19.42
2.81, 19.96, -19.58
2.94, 20.58, -19.47
2.63, 21.99, -19.56
2.94, 22.39, -19.42
2.96, 23.12, -19.37
2.82, 23.44, -19.39
3.21, 24.65, -19.21
3.27, 24.89, -19.15
2.83, 24.99, -19.31
3.18, 25.74, -19.17
4.11, 26.07, -18.78
4.26, 24.62, -18.71
3.96, 23.43, -18.8
3.62, 22.08, -18.96
3.58, 21.96, -18.98
3.21, 22.0, -19.06
3.32, 23.31, -19.04
3.27, 24.5, -19.04
2.91, 24.01, -19.16
3.2, 25.03, -19.02
2.96, 25.55, -19.09
2.97, 26.02, -19.07
2.9, 25.96, -19.1
3.11, 27.75, -19.0
3.05, 26.71, -19.02
2.96, 27.07, -19.06
2.95, 27.28, -19.07
2.9, 28.02, -19.08
2.63, 28.27, -19.22
2.8, 25.11, -19.19
2.52, 18.15, -19.47
2.25, 8.64, -19.63
2.57, -1.83, -20.03
2.14, -11.78, -20.61
1.89, -20.59, -21.17
1.79, -26.83, -22.07
1.51, -30.8, -23.03
1.59, -32.18, -24.16
1.56, -30.68, -25.19
1.54, -27.19, -26.05
0.97, -24.48, -26.36
1.22, -20.08, -26.88
1.41, -15.78, -27.1
1.48, -10.98, -27.05
1.7, -7.17, -26.89
1.83, -3.87, -26.6
1.77, -2.08, -26.27
1.52, -1.21, -25.94
1.66, -0.89, -25.63
1.71, -1.6, -25.32
1.71, -2.74, -25.1
1.92, -4.5, -24.98
1.98, -6.79, -24.88
2.31, -8.35, -24.89
2.09, -10.29, -24.87
1.86, -11.48, -24.88
2.03, -12.04, -25.0
1.62, -14.0, -25.02
1.57, -14.83, -25.16
1.66, -14.46, -25.35
1.46, -14.12, -25.41
1.67, -15.01, -25.6
1.21, -14.09, -25.6
1.88, -13.58, -25.87
1.88, -12.41, -25.89
1.49, -11.72, -25.79
1.38, -10.93, -25.77
1.35, -10.7, -25.76
1.12, -9.84, -25.69
1.5, -8.46, -25.72
1.97, -7.92, -25.7
2.54, -8.8, -25.67
2.07, -10.78, -25.48
1.39, -13.01, -25.32
1.85, -12.97, -25.54
1.02, -13.91, -25.42
1.6, -14.11, -25.72
1.26, -13.43, -25.72
0.89, -14.28, -25.73
0.96, -14.54, -25.9
0.87, -16.98, -26.02
0.98, -19.29, -26.28
0.44, -24.68, -26.41
1.0, -27.71, -27.23
0.88, -27.8, -27.79
0.93, -27.15, -28.37
1.54, -25.66, -29.08
2.28, -21.5, -29.59
2.34, -20.55, -29.56
2.33, -19.08, -29.46
2.17, -17.66, -29.3
2.08, -16.9, -29.07
2.16, -15.45, -28.95
2.21, -14.48, -28.75
2.51, -13.86, -28.61
2.57, -13.65, -28.39
2.55, -13.68, -28.19
1.98, -13.81, -27.92
1.68, -15.96, -27.73
1.71, -17.89, -27.72
0.98, -18.67, -27.58
0.32, -19.54, -27.48
-0.11, -20.09, -27.54
-0.08, -19.92, -27.81
0.07, -19.33, -28.05
0.42, -18.66, -28.32
0.69, -19.48, -28.51
1.01, -19.68, -28.68
0.95, -19.21, -28.73
0.77, -19.36, -28.73
0.88, -18.65, -28.77
0.8, -18.15, -28.82
0.82, -19.47, -28.92
0.82, -19.84, -28.9
0.76, -20.44, -28.96
1.11, -21.32, -29.16
1.09, -22.53, -29.22
0.93, -23.84, -29.35
1.28, -24.99, -29.65
1.75, -24.42, -30.05
1.68, -24.45, -30.16
1.26, -24.11, -30.11
1.43, -24.27, -30.4
1.35, -20.91, -30.37
1.37, -16.0, -30.27
1.44, -9.43, -30.0
1.95, -1.92, -29.35
1.94, 4.13, -28.55
1.82, 8.72, -27.85
2.13, 12.9, -27.05
1.93, 16.24, -26.4
2.09, 17.92, -25.75
2.44, 18.78, -25.1
2.38, 18.28, -24.63
2.21, 17.61, -24.26
2.33, 16.77, -23.84
2.79, 16.39, -23.39
2.81, 15.45, -23.07
3.16, 14.81, -22.68
3.14, 13.97, -22.43
3.22, 13.55, -22.19
3.19, 13.48, -21.97
2.92, 13.55, -21.83
2.86, 13.6, -21.65
2.83, 14.72, -21.52
2.21, 14.85, -21.5
2.2, 15.27, -21.39
2.04, 15.1, -21.25
2.09, 15.79, -21.11
2.03, 16.01, -21.06
1.86, 16.36, -21.03
1.99, 16.8, -20.89
2.37, 17.04, -20.7
2.45, 17.21, -20.6
3.04, 18.33, -20.33
3.12, 18.52, -20.21
3.74, 19.11, -19.87
3.41, 18.87, -19.91
3.42, 18.96, -19.88
3.41, 18.99, -19.81
3.15, 17.14, -19.79
2.48, 12.2, -20.15
2.55, 5.55, -20.21
2.78, -0.83, -20.58
2.53, -7.57, -21.13
2.6, -13.46, -21.48
2.54, -18.75, -22.07
1.81, -23.06, -22.48
1.66, -25.93, -23.27
1.28, -26.49, -24.06
1.52, -26.92, -24.89
1.6, -26.34, -25.59
2.14, -25.47, -26.4
2.56, -23.89, -26.97
2.65, -22.84, -27.37
2.65, -20.53, -27.6
2.52, -19.55, -27.66
