x_roll, y_pitch, z_yaw
2.39, 2.42, -44.07
2.03, 1.38, -43.79
1.76, 0.15, -43.76
1.04, -0.09, -43.79
1.2, -0.12, -43.74
1.08, 1.2, -43.81
1.51, 2.6, -43.85
1.65, 4.69, -43.95
2.46, 5.96, -43.88
2.35, 6.56, -43.69
2.44, 6.39, -44.09
1.88, 6.34, -44.36
1.84, 5.72, -44.6
1.2, 5.46, -44.83
1.44, 5.15, -45.22
1.42, 5.48, -45.46
1.95, 5.37, -45.15
2.08, 5.17, -45.17
2.53, 4.23, -45.1
2.36, 2.6, -44.71
2.0, 1.08, -44.37
1.72, -0.23, -44.28
1.42, -1.13, -44.08
1.33, -0.87, -43.93
1.37, 0.47, -43.87
1.98, 1.86, -43.97
2.28, 3.01, -43.85
2.38, 3.78, -43.76
2.28, 4.16, -43.71
2.02, 4.14, -44.11
1.6, 4.01, -44.64
1.44, 3.99, -45.09
1.04, 4.31, -45.37
1.24, 4.86, -45.56
1.38, 5.47, -45.93
1.91, 5.62, -45.71
1.99, 5.65, -45.62
2.62, 4.98, -45.44
2.4, 4.13, -44.85
2.38, 2.72, -44.63
1.77, 1.74, -44.54
1.72, 0.43, -44.32
1.05, 0.14, -44.08
1.24, 0.28, -43.81
1.29, 1.74, -43.95
2.0, 2.46, -43.88
1.86, 3.19, -43.7
2.22, 2.99, -43.64
1.75, 3.16, -43.66
1.77, 2.98, -43.67
1.11, 3.47, -44.17
1.39, 4.08, -44.68
1.38, 5.52, -45.45
2.07, 6.4, -45.49
1.99, 6.69, -45.63
2.68, 6.3, -45.62
2.24, 5.42, -45.44
2.32, 3.99, -45.51
1.61, 3.0, -45.31
1.6, 1.58, -45.48
1.15, 1.42, -44.89
1.54, 1.56, -44.85
1.53, 2.53, -44.66
2.21, 2.47, -44.48
2.12, 2.44, -44.36
2.5, 1.78, -44.17
1.91, 1.06, -43.99
1.89, -0.24, -43.95
1.51, -0.22, -43.82
1.72, 0.4, -43.58
1.65, 2.03, -43.97
2.24, 2.83, -43.9
2.26, 3.56, -43.8
2.24, 3.69, -43.81
1.57, 4.39, -43.88
1.59, 7.04, -44.59
1.45, 12.4, -45.57
1.88, 19.94, -46.72
3.0, 28.03, -47.86
3.65, 34.72, -49.1
4.57, 39.84, -50.51
4.6, 41.92, -51.95
4.84, 41.78, -53.44
5.31, 39.42, -54.44
4.69, 34.0, -55.47
4.04, 26.95, -55.93
3.89, 19.59, -55.84
3.66, 10.42, -54.91
2.96, 0.87, -53.32
2.75, -8.47, -51.57
2.89, -17.02, -49.95
2.34, -24.09, -47.98
2.06, -30.58, -46.21
1.19, -33.5, -44.24
0.79, -32.84, -42.82
1.51, -32.06, -42.02
1.11, -27.23, -40.84
0.95, -20.81, -40.09
1.54, -12.98, -39.79
1.52, -3.3, -39.75
1.57, 5.3, -40.31
1.77, 15.01, -41.85
2.63, 24.93, -43.73
3.4, 33.02, -45.19
3.81, 37.57, -47.18
3.76, 39.91, -49.66
4.04, 40.51, -51.46
3.85, 38.84, -53.96
3.2, 34.55, -56.34
3.42, 29.15, -57.33
3.59, 21.79, -57.81
2.96, 12.66, -58.07
2.68, 3.46, -56.9
2.49, -6.38, -55.27
1.7, -16.32, -53.27
1.34, -26.49, -51.37
0.53, -31.31, -49.18
1.01, -36.51, -47.86
0.6, -36.15, -46.27
0.73, -36.06, -45.0
1.11, -35.01, -44.03
0.91, -27.3, -43.0
1.13, -19.33, -42.33
1.44, -11.77, -42.2
1.57, -0.94, -42.16
2.0, 8.61, -42.77
1.77, 17.69, -43.99
1.79, 26.42, -46.41
2.33, 34.69, -48.49
3.41, 40.5, -50.34
4.03, 44.19, -52.11
4.98, 45.81, -53.43
5.54, 44.8, -54.58
4.92, 39.66, -56.12
4.53, 33.29, -57.01
4.4, 26.06, -57.18
3.68, 16.5, -56.76
3.2, 6.8, -55.57
3.0, -3.13, -53.91
2.5, -12.3, -51.94
2.28, -21.2, -50.01
1.62, -27.88, -48.02
0.88, -32.85, -46.03
0.63, -34.11, -44.53
1.05, -35.08, -43.51
0.67, -31.59, -42.19
0.99, -29.61, -41.38
0.42, -21.46, -40.4
1.42, -14.31, -40.23
1.53, -7.03, -39.99
1.32, 1.05, -40.25
1.74, 10.4, -41.23
2.42, 19.0, -42.39
3.02, 25.94, -43.46
2.7, 29.43, -45.57
2.3, 32.81, -47.93
2.6, 35.22, -50.38
2.34, 36.23, -52.97
3.22, 36.79, -54.44
3.44, 34.0, -55.64
3.53, 29.69, -56.44
3.83, 24.5, -56.57
3.3, 17.36, -56.41
3.22, 9.54, -55.37
2.74, 1.09, -54.15
2.0, -6.84, -52.62
1.69, -14.28, -51.09
0.83, -19.26, -49.28
1.01, -24.18, -47.71
0.78, -25.06, -46.24
1.43, -26.05, -45.27
1.17, -24.77, -43.82
1.31, -23.73, -42.79
0.75, -19.68, -41.71
1.17, -14.14, -41.32
1.38, -8.34, -40.96
1.57, -3.35, -40.97
1.34, 2.25, -41.36
1.49, 8.84, -42.17
1.85, 15.17, -43.3
2.65, 19.51, -44.09
2.52, 22.17, -45.35
2.6, 23.64, -47.05
1.9, 23.9, -48.94
2.32, 24.53, -50.26
2.08, 23.09, -51.57
2.63, 22.1, -52.02
3.03, 19.2, -52.36
3.07, 15.25, -52.01
3.08, 9.77, -51.32
2.71, 4.4, -50.3
2.32, -1.67, -49.6
1.63, -6.16, -48.53
1.54, -11.02, -47.63
1.03, -12.91, -46.46
1.38, -14.9, -45.47
1.48, -14.52, -44.62
1.93, -15.75, -43.64
1.33, -14.64, -42.65
1.32, -13.75, -42.06
1.03, -9.68, -41.77
1.62, -6.12, -41.38
1.73, -2.13, -41.31
2.05, 0.67, -41.26
1.65, 3.83, -41.55
1.7, 6.79, -42.23
1.68, 9.92, -43.19
2.26, 12.68, -44.09
2.67, 14.23, -44.47
2.85, 14.84, -45.21
2.67, 13.39, -45.73
2.21, 11.64, -45.82
2.09, 9.59, -46.59
1.66, 7.95, -46.98
1.84, 6.2, -47.08
1.83, 4.53, -46.82
2.15, 2.06, -46.31
2.04, -0.4, -45.74
2.33, -3.39, -44.82
1.81, -5.59, -44.2
1.42, -7.98, -43.44
1.17, -8.5, -42.86
1.29, -7.92, -42.53
1.72, -6.24, -42.29
1.77, -5.12, -42.15
1.8, -4.31, -41.7
1.22, -2.66, -41.53
1.35, -0.32, -41.89
1.6, 3.01, -42.27
2.31, 5.27, -42.39
2.22, 6.43, -42.45
2.16, 7.01, -42.79
1.89, 7.37, -43.4
1.53, 7.93, -43.72
1.73, 8.37, -44.23
1.84, 8.81, -44.73
2.53, 8.12, -44.73
2.42, 6.55, -45.0
2.54, 4.3, -44.69
1.69, -0.55, -44.47
1.55, -2.13, -44.34
1.38, -2.89, -44.11
1.63, -2.99, -43.46
2.27, -3.49, -43.04
1.84, -3.76, -42.63
1.67, -4.4, -42.36
1.15, -3.35, -42.21
1.22, -1.47, -42.34
1.6, 0.68, -42.43
1.85, 2.64, -42.68
2.28, 3.74, -42.51
2.01, 4.45, -42.66
1.97, 4.67, -43.21
1.44, 5.42, -43.79
1.81, 6.43, -43.86
2.33, 7.37, -43.99
2.45, 7.05, -44.0
2.42, 5.31, -44.09
1.92, 3.85, -44.37
1.93, 2.82, -44.57
1.81, 2.55, -44.47
2.21, 1.93, -44.46
2.21, 1.49, -44.13
2.15, 0.18, -43.76
1.99, -1.39, -43.57
1.51, -1.6, -43.46
1.78, -0.89, -43.15
1.93, 0.18, -42.77
2.44, 0.51, -42.68
2.11, 0.65, -42.45
1.91, 1.24, -42.67
1.88, 2.9, -43.14
1.83, 4.73, -43.3
2.73, 6.27, -43.62
2.7, 7.08, -43.52
2.55, 6.91, -43.98
1.97, 6.61, -44.26
1.77, 6.68, -44.49
1.76, 6.83, -44.57
2.15, 7.24, -44.75
2.72, 7.01, -44.72
2.5, 5.84, -44.64
2.44, 3.75, -44.66
1.84, 2.05, -44.63
1.61, 0.92, -44.7
1.46, 0.47, -44.86
1.68, 0.05, -44.64
2.21, -0.02, -44.27
2.08, -0.53, -43.9
2.08, -1.47, -43.59
1.43, -1.49, -43.36
1.61, -0.96, -43.26
1.91, 1.11, -43.09
2.32, 2.63, -42.88
2.3, 3.29, -43.2
2.04, 3.63, -43.21
1.87, 4.24, -43.27
1.64, 5.83, -43.6
2.11, 7.44, -43.86
2.16, 8.67, -44.17
2.51, 8.78, -44.31
2.32, 7.57, -44.36
1.88, 6.62, -44.76
1.65, 5.48, -44.83
1.47, 4.67, -45.33
1.69, 4.46, -45.5
1.6, 4.79, -45.6
2.37, 4.63, -45.71
2.54, 4.07, -45.43
2.59, 2.79, -45.07
2.32, 1.43, -44.88
1.77, 0.58, -44.75
1.46, 0.28, -44.59
1.34, 0.89, -44.57
2.17, 1.99, -44.69
2.39, 4.3, -44.91
2.98, 8.17, -45.07
2.61, 12.95, -45.33
2.3, 18.33, -46.49
2.19, 23.27, -47.94
2.32, 29.09, -50.27
3.41, 34.54, -51.44
3.31, 37.85, -53.45
4.44, 39.45, -53.91
4.05, 36.6, -55.32
4.3, 33.11, -56.15
4.13, 28.32, -56.77
3.56, 21.8, -57.25
3.37, 14.51, -56.97
2.5, 6.4, -56.23
1.81, -0.74, -55.17
1.49, -7.14, -53.72
1.17, -12.29, -52.21
1.3, -17.21, -50.58
1.24, -19.18, -48.87
1.9, -21.23, -47.49
1.62, -20.75, -46.01
1.74, -21.04, -44.83
1.07, -18.48, -43.54
1.15, -15.46, -42.99
0.88, -9.91, -42.41
1.49, -4.29, -42.18
1.62, 1.35, -42.21
2.26, 6.21, -42.82
1.97, 10.53, -43.72
1.98, 14.45, -44.68
1.71, 17.79, -46.03
2.01, 21.74, -47.75
2.42, 23.97, -49.11
2.95, 26.08, -50.35
3.78, 26.4, -50.83
3.52, 24.37, -51.77
4.12, 22.37, -52.02
3.49, 18.43, -52.2
3.25, 14.44, -52.17
2.91, 9.24, -51.85
2.24, 4.09, -51.46
1.95, -1.09, -50.66
1.36, -5.17, -49.82
1.2, -8.96, -48.69
1.01, -10.77, -47.65
1.28, -12.58, -46.69
1.79, -12.93, -45.7
1.71, -13.01, -44.66
1.8, -12.87, -43.75
1.3, -12.15, -42.84
1.41, -9.78, -42.44
1.27, -5.79, -42.31
1.74, -2.0, -42.1
1.85, 1.64, -42.27
2.19, 4.46, -42.47
1.85, 7.27, -43.01
1.99, 9.86, -43.26
1.59, 12.37, -43.96
1.9, 15.61, -45.14
2.66, 17.99, -45.64
2.9, 19.34, -46.38
3.34, 18.95, -46.87
2.94, 16.96, -47.82
2.59, 15.15, -48.25
2.15, 12.4, -48.81
1.75, 10.07, -49.25
1.66, 7.97, -49.51
1.6, 6.14, -49.25
2.04, 3.95, -48.79
2.11, 2.31, -48.07
2.27, -0.24, -47.38
2.15, -3.15, -46.72
1.72, -5.45, -45.62
1.63, -6.88, -44.96
1.24, -7.2, -44.34
1.63, -4.49, -43.53
2.25, -3.02, -43.46
2.17, -1.52, -43.05
2.01, -0.28, -43.04
1.63, 1.49, -43.05
1.48, 3.7, -43.21
1.58, 6.01, -43.58
1.72, 8.26, -44.21
2.51, 9.53, -44.35
2.41, 9.27, -44.29
2.26, 8.5, -44.99
1.92, 7.33, -45.47
1.66, 6.41, -45.7
1.51, 5.51, -46.13
1.62, 5.05, -46.15
2.26, 4.24, -46.01
2.26, 3.01, -45.49
2.49, 1.03, -45.06
1.96, -0.79, -44.72
1.55, -1.86, -44.62
1.49, -1.7, -44.45
1.57, -0.49, -44.46
2.17, 0.83, -44.04
2.04, 1.88, -43.84
2.32, 2.22, -43.47
2.1, 2.19, -43.36
2.25, 1.56, -43.21
2.32, -0.44, -42.95
1.89, -5.61, -42.98
1.8, -11.49, -42.52
1.57, -18.15, -41.62
1.31, -28.44, -40.6
0.91, -40.59, -39.61
0.46, -55.51, -38.5
-0.54, -70.65, -37.17
-154.66, -88.96, 116.9
-176.35, -64.53, 138.64
-178.08, -43.81, 140.03
-179.41, -20.71, 139.41
179.5, 2.06, 136.02
178.16, 21.52, 130.25
176.08, 41.88, 123.66
171.39, 60.69, 115.41
157.0, 78.22, 98.72
21.96, 79.65, -36.99
8.22, 61.62, -51.79
3.97, 37.84, -56.59
3.13, 15.78, -57.15
2.37, -5.43, -55.96
1.57, -24.6, -53.73
1.68, -47.17, -51.83
0.46, -66.5, -49.51
-4.44, -85.78, -44.14
-172.23, -83.73, 122.69
-179.68, -67.98, 130.77
179.95, -58.09, 131.37
-179.93, -52.07, 131.21
-179.75, -51.85, 131.0
-178.53, -63.65, 129.39
-179.52, -78.54, 130.88
-5.2, -86.03, -43.11
0.7, -67.25, -48.73
1.2, -50.72, -48.19
1.71, -25.73, -48.05
2.14, -4.62, -47.53
2.07, 17.46, -48.43
3.79, 39.5, -50.6
5.15, 53.63, -52.68
6.4, 61.76, -54.06
4.83, 60.65, -56.98
3.77, 61.4, -59.79
5.03, 69.86, -60.8
7.13, 78.12, -60.14
14.58, 83.24, -53.57
27.88, 85.52, -40.79
128.33, 87.59, 59.42
155.33, 84.87, 86.13
150.15, 85.79, 80.78
110.55, 87.53, 40.95
43.73, 86.58, -26.06
17.78, 82.06, -52.43
9.12, 73.42, -62.17
6.7, 62.23, -65.84
5.91, 52.28, -67.73
5.07, 40.27, -68.82
4.93, 32.01, -68.59
4.16, 25.19, -68.31
4.47, 24.12, -67.01
4.77, 25.74, -65.68
4.18, 27.97, -65.25
4.43, 30.57, -64.99
4.4, 32.58, -64.94
3.6, 32.63, -65.35
2.7, 30.99, -66.24
2.28, 28.74, -66.34
1.55, 24.79, -66.3
1.22, 20.45, -66.22
1.65, 16.83, -65.45
1.21, 13.46, -65.01
1.39, 10.99, -64.13
1.61, 9.63, -62.99
1.63, 9.24, -61.89
2.72, 9.98, -60.41
3.0, 11.39, -59.2
3.31, 12.67, -57.88
3.33, 13.67, -56.83
3.01, 14.14, -56.34
2.57, 14.87, -56.1
2.05, 15.38, -56.02
2.24, 15.83, -56.17
1.63, 15.79, -56.72
2.09, 16.38, -56.85
2.1, 16.66, -56.69
2.6, 17.25, -56.48
3.25, 17.7, -55.91
3.3, 17.52, -55.43
3.66, 17.04, -54.88
3.11, 15.35, -54.55
2.93, 14.26, -54.15
2.37, 13.43, -53.57
1.85, 12.57, -53.58
1.81, 12.52, -53.5
1.38, 13.17, -53.38
1.84, 14.94, -53.27
2.26, 17.23, -53.22
2.58, 18.9, -53.3
3.26, 19.85, -53.31
2.81, 18.91, -53.64
2.71, 18.28, -53.82
2.17, 16.97, -54.15
1.71, 15.87, -54.79
1.66, 14.98, -54.87
1.48, 14.41, -54.99
2.19, 14.83, -54.75
2.65, 15.01, -54.51
3.07, 15.01, -54.0
3.42, 14.29, -53.46
3.01, 13.48, -53.06
2.96, 12.64, -52.92
2.15, 11.15, -52.63
2.37, 10.62, -52.52
2.24, 11.3, -52.68
2.81, 12.21, -52.42
3.42, 13.3, -51.98
3.33, 13.38, -51.79
3.21, 13.22, -51.44
2.43, 12.54, -51.44
2.53, 12.45, -51.62
2.08, 12.88, -51.73
2.4, 13.36, -51.73
3.06, 14.92, -51.48
3.29, 15.44, -51.19
3.5, 14.9, -50.81
3.18, 13.67, -50.54
2.78, 11.75, -50.26
1.98, 9.21, -50.37
1.6, 7.26, -49.91
1.31, 4.78, -49.58
1.04, 3.43, -49.4
1.28, 3.68, -49.39
1.33, 5.33, -49.08
2.0, 6.52, -48.57
2.41, 7.94, -48.15
2.79, 8.49, -47.71
2.66, 7.72, -47.19
2.57, 6.24, -47.16
2.5, 4.75, -46.9
1.84, 3.39, -46.78
1.85, 1.82, -46.68
1.47, 1.85, -46.26
1.74, 2.45, -46.22
1.76, 3.9, -46.02
2.35, 4.83, -45.56
2.53, 6.07, -45.49
2.58, 6.84, -45.37
2.54, 7.16, -45.31
2.25, 7.29, -45.47
2.2, 7.7, -45.61
1.65, 8.55, -45.95
2.07, 9.9, -46.17
1.97, 11.33, -46.46
2.47, 12.54, -46.45
2.68, 13.23, -46.56
2.98, 13.45, -46.69
3.43, 12.67, -46.59
3.25, 10.97, -46.43
3.35, 9.26, -46.01
3.75, 7.07, -45.62
3.4, 4.6, -45.01
3.56, 1.72, -44.3
3.69, -1.3, -43.46
3.14, -3.22, -42.6
3.18, -5.67, -41.82
3.11, -7.89, -41.12
2.49, -9.35, -40.51
2.36, -11.53, -39.83
1.87, -12.31, -39.26
1.48, -12.9, -38.93
1.36, -13.19, -38.81
1.08, -11.35, -38.95
1.09, -10.01, -38.82
1.29, -7.47, -39.08
1.5, -4.42, -39.2
2.13, -2.28, -39.48
2.42, 0.8, -39.39
2.74, 2.84, -39.47
3.08, 3.82, -39.44
2.66, 4.39, -39.83
2.71, 4.61, -39.87
2.68, 4.38, -40.46
2.36, 3.81, -41.2
2.21, 3.0, -41.75
2.23, 1.85, -42.12
1.74, 0.47, -42.42
1.57, -1.38, -42.73
1.6, -3.3, -43.0
0.95, -4.69, -42.94
1.14, -6.59, -42.97
0.97, -7.38, -42.76
0.84, -8.2, -42.64
1.42, -8.66, -42.41
1.39, -7.84, -42.07
2.07, -7.99, -41.74
2.53, -7.12, -41.3
2.49, -6.59, -40.75
2.83, -6.64, -40.23
2.36, -5.8, -39.93
2.01, -5.69, -39.77
1.92, -5.87, -39.79
1.4, -5.12, -39.92
1.31, -5.12, -40.14
1.36, -4.46, -40.47
1.13, -3.05, -40.83
1.52, -2.35, -41.16
1.95, -1.78, -41.15
2.06, -1.16, -41.09
2.47, -1.59, -41.04
2.77, -2.14, -40.8
2.47, -2.91, -40.55
2.53, -4.34, -40.25
2.34, -5.39, -39.94
1.98, -6.78, -39.72
1.97, -8.67, -39.51
1.55, -9.42, -39.26
1.45, -9.89, -39.22
1.69, -9.8, -39.08
1.64, -8.72, -38.89
2.15, -8.45, -38.95
2.34, -7.87, -38.82
2.17, -8.36, -38.57
2.18, -9.06, -38.44
1.64, -9.18, -38.28
1.76, -9.31, -38.33
1.61, -7.43, -38.42
1.76, -5.65, -38.56
2.18, -3.96, -38.84
2.16, -2.23, -38.95
2.76, -1.9, -39.09
2.37, -1.69, -39.13
2.17, -1.48, -39.44
2.19, -1.14, -39.74
1.66, -0.09, -40.05
1.78, 0.88, -40.44
2.1, 1.99, -40.53
2.22, 3.04, -40.64
2.63, 3.05, -40.74
2.98, 2.34, -40.95
2.87, 1.14, -40.87
2.87, -1.12, -40.74
2.46, -3.35, -40.64
1.85, -5.08, -40.55
1.82, -7.2, -40.4
1.76, -8.49, -40.33
1.39, -8.95, -40.42
1.88, -8.9, -40.3
1.82, -7.47, -40.09
2.11, -6.79, -39.72
2.54, -5.86, -39.6
2.31, -4.77, -39.28
2.51, -4.9, -38.99
2.09, -4.37, -38.98
1.62, -3.97, -38.86
1.71, -3.37, -39.24
1.29, -2.11, -39.34
1.52, -0.88, -39.87
2.09, 0.09, -40.12
2.16, 0.89, -40.17
2.82, 0.61, -39.96
2.9, -0.21, -39.99
2.46, -1.58, -39.74
2.53, -3.92, -39.69
2.08, -5.71, -39.72
1.76, -7.42, -39.66
2.0, -9.07, -39.65
1.4, -9.05, -39.43
1.74, -9.16, -39.34
1.98, -8.21, -39.28
2.01, -7.03, -39.11
2.65, -6.37, -38.99
2.2, -4.97, -38.88
2.31, -4.79, -38.8
2.2, -4.13, -38.92
1.54, -2.87, -39.1
1.74, -1.89, -39.43
1.5, 0.08, -40.35
1.55, 2.06, -40.58
2.21, 3.48, -40.9
2.5, 4.63, -41.07
2.6, 4.81, -41.05
2.95, 4.12, -41.05
3.04, 2.54, -40.78
2.77, 0.56, -40.67
2.75, -2.2, -40.6
2.38, -5.18, -40.33
1.81, -10.73, -39.71
1.2, -11.83, -39.39
1.37, -12.55, -39.16
1.78, -12.41, -38.92
1.85, -12.08, -38.55
2.41, -12.12, -38.24
2.06, -11.63, -37.9
1.88, -11.74, -37.44
1.76, -10.28, -37.55
1.22, -8.91, -37.46
1.49, -6.9, -37.82
1.42, -3.87, -38.13
2.16, -1.01, -38.43
2.4, 2.04, -38.73
2.57, 3.55, -38.96
3.04, 4.11, -39.01
2.65, 4.01, -39.45
2.73, 3.55, -40.04
2.48, 2.58, -40.54
1.89, 1.47, -40.83
1.81, -0.37, -41.14
1.81, -2.16, -41.46
1.43, -3.87, -41.67
1.72, -5.62, -41.73
1.58, -6.39, -41.65
1.8, -7.29, -41.44
2.04, -7.94, -41.25
1.96, -7.57, -40.85
2.54, -8.2, -40.45
2.17, -8.01, -39.84
2.43, -9.0, -39.55
2.21, -9.26, -39.18
1.86, -9.91, -38.85
1.58, -9.31, -38.74
1.54, -8.78, -38.78
2.09, -7.55, -38.95
2.07, -5.53, -38.92
2.7, -4.63, -38.76
2.36, -3.97, -38.76
2.01, -3.76, -38.91
1.83, -2.55, -39.08
1.78, -1.1, -39.56
2.2, 0.67, -39.87
2.22, 2.4, -40.12
2.81, 2.66, -40.18
2.82, 2.06, -40.21
2.65, 0.77, -40.33
2.43, -0.69, -40.39
1.9, -1.67, -40.68
1.93, -2.44, -40.71
1.84, -2.59, -40.84
1.82, -2.13, -40.87
2.26, -2.94, -40.72
2.13, -3.49, -40.44
2.19, -4.96, -40.32
2.14, -6.65, -40.14
1.55, -6.46, -40.17
1.82, -6.74, -40.19
1.7, -4.88, -40.13
1.9, -3.64, -40.16
2.55, -2.59, -40.13
2.32, -2.16, -39.61
2.5, -2.5, -39.52
2.1, -1.86, -39.81
1.73, -1.08, -39.98
1.89, 0.08, -40.18
1.94, 1.79, -40.57
2.28, 2.64, -40.82
2.57, 2.92, -40.97
2.43, 2.67, -40.93
2.71, 1.66, -40.89
2.5, 0.15, -41.18
2.01, -1.01, -41.62
2.02, -2.85, -41.69
1.66, -3.12, -41.78
1.64, -3.06, -41.67
2.07, -3.67, -41.58
2.01, -3.73, -41.46
2.25, -4.57, -41.11
2.2, -5.62, -40.72
1.66, -5.79, -40.61
1.7, -6.38, -40.52
1.55, -5.34, -40.53
1.61, -3.55, -40.49
2.51, -3.23, -40.44
1.92, -3.39, -40.07
1.87, -4.19, -39.84
1.16, -4.64, -40.2
1.29, -3.24, -40.05
2.11, -0.28, -40.26
2.07, 4.37, -40.49
1.73, 9.66, -41.28
2.05, 18.08, -42.48
2.02, 26.43, -44.78
2.2, 33.38, -47.14
2.7, 38.98, -49.77
4.04, 43.4, -51.2
4.11, 45.03, -53.12
4.85, 45.13, -54.07
4.63, 41.43, -55.47
4.24, 36.13, -57.09
3.39, 29.19, -57.94
3.39, 22.04, -57.77
3.12, 12.36, -56.89
2.62, 2.02, -55.55
2.15, -7.18, -53.56
2.4, -16.79, -51.77
2.22, -24.66, -49.7
1.99, -32.59, -47.8
2.25, -39.55, -46.35
1.3, -43.21, -44.45
0.88, -45.39, -43.02
0.4, -43.05, -41.7
1.36, -42.17, -41.4
1.36, -36.36, -40.58
1.24, -31.29, -39.71
1.0, -22.12, -38.95
1.73, -14.07, -38.77
1.71, -4.84, -38.84
1.92, 2.95, -39.56
1.69, 11.11, -40.84
2.2, 19.25, -42.49
2.95, 26.8, -44.28
3.51, 32.99, -45.92
4.42, 37.55, -47.49
4.81, 38.51, -48.88
4.61, 37.54, -50.66
5.24, 36.73, -51.74
5.41, 33.35, -52.54
4.8, 27.35, -53.44
4.5, 20.64, -53.51
4.44, 13.17, -53.12
3.94, 4.57, -52.25
3.47, -3.97, -50.73
3.61, -12.95, -49.25
2.85, -20.12, -47.63
2.39, -27.71, -45.92
1.88, -34.42, -44.21
0.94, -38.35, -42.53
0.78, -40.62, -41.39
0.92, -38.63, -40.55
1.76, -38.23, -40.15
1.2, -34.02, -39.01
1.09, -30.03, -38.29
1.16, -21.93, -37.78
1.79, -14.9, -37.76
1.74, -7.01, -37.69
1.74, -1.01, -38.18
1.88, 6.02, -38.84
2.13, 13.39, -40.45
2.88, 19.96, -41.57
2.9, 24.6, -43.18
3.41, 27.16, -44.43
3.84, 28.03, -45.83
3.62, 26.86, -47.39
4.24, 25.8, -48.65
4.11, 22.65, -49.39
4.1, 18.48, -49.78
3.84, 12.92, -49.59
3.53, 6.78, -49.01
2.91, -0.77, -47.84
2.4, -8.56, -46.73
2.38, -15.89, -45.62
2.56, -22.43, -44.47
2.58, -28.54, -43.37
2.55, -33.17, -42.12
2.24, -37.43, -40.84
1.11, -38.98, -39.27
1.51, -38.08, -38.95
1.47, -35.96, -38.31
1.28, -32.15, -37.51
1.41, -27.63, -37.04
1.57, -22.49, -36.79
1.47, -16.28, -36.52
1.41, -9.65, -37.09
1.46, -3.73, -37.51
1.8, 2.89, -38.14
2.26, 8.71, -39.27
2.35, 12.73, -40.81
2.14, 15.43, -42.35
2.42, 17.49, -43.79
2.45, 17.17, -44.87
2.55, 16.15, -46.02
2.48, 13.35, -46.86
2.37, 9.97, -47.26
2.09, 5.85, -47.03
1.99, 0.76, -46.6
2.04, -4.96, -45.76
1.82, -10.54, -45.08
1.93, -15.61, -43.89
1.68, -20.37, -42.67
1.67, -24.48, -41.78
1.88, -26.9, -41.03
1.79, -29.64, -40.05
1.33, -30.06, -39.1
1.14, -29.37, -38.19
1.52, -28.24, -37.79
1.38, -26.23, -37.11
1.32, -20.47, -36.76
1.53, -16.19, -36.48
1.71, -11.21, -36.76
1.66, -5.26, -36.91
1.8, -0.03, -37.59
1.92, 4.67, -38.27
1.83, 8.64, -39.06
2.46, 12.14, -40.22
2.42, 14.0, -41.32
2.46, 15.21, -42.84
2.34, 15.06, -43.76
1.99, 13.32, -44.4
2.23, 11.09, -44.87
2.37, 8.05, -45.48
2.54, 4.27, -45.58
2.63, 0.34, -44.89
2.28, -4.62, -44.27
2.29, -9.02, -43.64
1.96, -13.94, -42.64
1.85, -17.93, -41.84
1.84, -21.3, -41.02
1.6, -23.24, -39.95
1.53, -25.04, -39.03
1.62, -25.6, -38.42
1.92, -25.03, -38.01
1.83, -23.74, -37.39
1.77, -20.72, -36.94
1.76, -17.97, -36.52
1.75, -14.04, -36.28
1.61, -9.52, -36.39
1.57, -5.42, -36.94
1.95, -1.1, -37.1
2.11, 3.21, -37.33
1.92, 6.33, -38.42
2.22, 8.83, -39.24
2.34, 10.72, -40.0
2.34, 11.21, -40.83
2.56, 11.0, -41.42
2.13, 9.33, -42.31
2.28, 7.32, -42.87
2.11, 4.54, -43.0
2.34, 1.92, -43.31
2.46, -1.81, -43.02
2.31, -5.62, -42.71
2.36, -8.96, -42.39
2.02, -11.98, -41.62
2.18, -15.54, -41.01
2.03, -18.47, -40.24
1.89, -20.24, -39.57
1.79, -21.5, -38.93
1.74, -21.92, -38.27
1.62, -21.12, -37.7
1.44, -20.16, -37.21
1.61, -18.94, -36.99
1.45, -16.45, -36.67
1.52, -13.28, -36.66
1.9, -9.72, -36.56
2.05, -6.89, -36.59
2.05, -4.33, -36.93
1.79, -2.12, -37.29
2.17, 0.77, -37.63
2.16, 1.93, -38.25
2.12, 3.27, -38.69
1.78, 3.44, -39.37
1.96, 3.72, -40.01
1.98, 2.97, -40.23
2.16, 1.69, -40.68
2.5, -0.32, -41.13
2.45, -1.77, -41.14
2.42, -3.98, -40.88
2.2, -6.39, -40.89
2.24, -8.29, -40.41
2.05, -11.36, -40.0
2.08, -13.96, -39.45
1.95, -15.19, -39.05
1.89, -16.14, -38.68
1.85, -17.15, -38.17
1.72, -17.39, -37.97
1.82, -17.1, -37.74
1.61, -16.17, -37.49
1.68, -16.25, -37.18
1.52, -14.21, -37.09
1.86, -12.35, -37.12
1.94, -10.99, -36.97
2.04, -9.74, -36.86
2.14, -7.64, -37.15
2.15, -6.17, -37.41
2.14, -4.41, -37.4
2.23, -2.87, -37.67
2.02, -1.96, -38.03
1.51, -1.19, -38.45
1.63, 0.12, -39.11
2.05, 0.68, -39.34
1.92, 0.33, -39.56
